LON,LAT,CRUISE,BEGIN_EST,SEASON,ST,STAT,SETDEPTH,BOTTEMP,NUM,WT
-70.77267,41.35733,197992,28-Sep-79,FALL,11,73,7,16,0,0
-70.80633,41.41267,197992,28-Sep-79,FALL,13,74,20,16,0,0
-70.90267,41.39650,197992,28-Sep-79,FALL,13,75,24,15.9,0,0
-71.00017,41.35883,197992,28-Sep-79,FALL,14,76,28,16,0,0
-70.89217,41.44267,197992,28-Sep-79,FALL,12,77,13,16.7,0,0
-70.79600,41.49033,197992,28-Sep-79,FALL,12,78,15,16.8,0,0
-70.75950,41.39017,197992,29-Sep-79,FALL,13,79,20,16,0,0
-70.87950,41.31833,197992,29-Sep-79,FALL,14,80,30,16,0,0
-70.77983,41.25367,197992,29-Sep-79,FALL,13,81,22,15.2,0,0
-70.73733,41.33500,197992,29-Sep-79,FALL,11,82,7,16.2,0,0
-70.65283,41.33083,197992,29-Sep-79,FALL,12,83,13,15.2,0,0
-70.60000,41.30767,197992,29-Sep-79,FALL,13,84,21,16.1,0,0
-70.53850,41.31783,197992,29-Sep-79,FALL,12,85,16,15.8,0,0
-70.43650,41.38700,197992,29-Sep-79,FALL,11,86,6,16,0,0
-70.80067,41.53067,197992,30-Sep-79,FALL,12,87,16,17,0,0
-70.91000,41.58167,197992,30-Sep-79,FALL,11,88,7,17.5,0,0
-70.75000,41.56917,197992,30-Sep-79,FALL,12,89,13,17.8,0,0
-70.72950,41.64867,197992,30-Sep-79,FALL,11,90,8,17.6,0,0
-70.36800,41.81783,197992,03-Oct-79,FALL,27,91,27,8.2,0,0
-70.34283,41.88417,197992,03-Oct-79,FALL,28,92,33,9.4,0,0
-70.25033,41.98967,197992,03-Oct-79,FALL,29,93,38,10.2,0,0
-70.11300,41.97617,197992,03-Oct-79,FALL,26,94,16,12.5,0,0
-70.13183,41.89283,197992,03-Oct-79,FALL,26,95,12,13.1,0,0
-70.31000,41.76200,197992,03-Oct-79,FALL,26,96,16,11.8,0,0
-70.48367,41.79900,197992,04-Oct-79,FALL,26,97,17,11.8,0,0
-70.46250,41.83783,197992,04-Oct-79,FALL,27,98,23,9.2,0,0
-70.62067,41.94650,197992,04-Oct-79,FALL,25,99,7,14.5,0,0
-70.59400,42.02383,198091,05-May-80,SPRING,27,1,22,6.1,0,0
-70.45900,42.05383,198091,05-May-80,SPRING,29,2,50,5.4,0,0
-70.54233,42.09433,198091,05-May-80,SPRING,28,3,33,5.5,0,0
-70.62333,42.03967,198091,05-May-80,SPRING,26,4,12,8,1,4.2
-70.74367,42.23433,198091,06-May-80,SPRING,32,5,13,7.5,0,0
-70.82333,42.30450,198091,06-May-80,SPRING,33,6,20,6,0,0
-70.89917,42.44400,198091,06-May-80,SPRING,33,7,23,5.3,0,0
-70.71800,42.51133,198091,06-May-80,SPRING,35,8,49,4.5,0,0
-70.72483,42.68450,198091,07-May-80,SPRING,31,9,8,7.2,0,0
-70.73383,42.71317,198091,07-May-80,SPRING,32,10,18,4.2,0,0
-70.76367,42.79283,198091,07-May-80,SPRING,33,11,25,4.8,0,0
-70.73500,42.76283,198091,07-May-80,SPRING,33,12,25,4.5,0,0
-70.74317,42.54383,198091,08-May-80,SPRING,34,13,36,7.6,1,4.6
-70.65000,42.52017,198091,08-May-80,SPRING,36,14,63,2.1,0,0
-70.74367,42.48617,198091,08-May-80,SPRING,35,15,47,3,0,0
-70.91933,42.44083,198091,08-May-80,SPRING,31,16,7,6.2,0,0
-70.69433,42.38250,198091,08-May-80,SPRING,35,17,54,7.6,0,0
-70.85600,42.29617,198091,08-May-80,SPRING,32,18,17,5.1,0,0
-70.49617,42.11850,198091,09-May-80,SPRING,29,19,47,7.6,0,0
-70.38300,42.09500,198091,09-May-80,SPRING,30,20,60,7.5,0,0
-70.33917,42.00900,198091,09-May-80,SPRING,29,21,49,8.4,0,0
-70.29050,41.93333,198091,09-May-80,SPRING,28,22,35,9.4,0,0
-70.42117,41.89717,198091,09-May-80,SPRING,28,23,33,10.5,0,0
-70.57833,42.59367,198091,10-May-80,SPRING,35,24,51,5.5,0,0
-70.69083,42.69967,198091,10-May-80,SPRING,33,25,23,6,0,0
-70.66933,42.70850,198091,10-May-80,SPRING,34,26,30,5.4,0,0
-70.65450,42.73483,198091,10-May-80,SPRING,35,27,39,5,0,0
-70.61417,42.73500,198091,10-May-80,SPRING,36,28,62,5,0,0
-70.56950,42.69583,198091,10-May-80,SPRING,35,29,48,5.6,0,0
-70.63483,42.47717,198091,10-May-80,SPRING,36,30,77,5.5,0,0
-70.40150,41.96250,198091,11-May-80,SPRING,29,31,46,6.6,0,0
-70.28667,41.83550,198091,11-May-80,SPRING,27,32,26,8.5,0,0
-70.37650,41.75200,198091,11-May-80,SPRING,26,33,16,8.6,0,0
-70.48300,41.88583,198091,12-May-80,SPRING,27,34,26,6.5,0,0
-70.52300,41.83667,198091,12-May-80,SPRING,25,35,9,6,0,0
-70.23417,41.91833,198091,12-May-80,SPRING,28,36,33,4.5,0,0
-70.12100,41.93217,198091,12-May-80,SPRING,26,37,16,8.5,0,0
-70.10867,41.89433,198091,12-May-80,SPRING,25,38,,9.6,0,0
-70.18767,41.87450,198091,12-May-80,SPRING,27,39,24,,0,0
-70.31800,42.07900,198091,13-May-80,SPRING,30,40,63,6.8,0,0
-70.17883,42.09983,198091,13-May-80,SPRING,21,41,39,6.8,0,0
-70.14050,42.08400,198091,13-May-80,SPRING,18,42,11,12.1,0,0
-70.24633,42.02917,198091,13-May-80,SPRING,29,43,52,8.1,0,0
-70.16983,41.90917,198091,13-May-80,SPRING,27,44,23,11.2,0,0
-70.15783,41.86250,198091,13-May-80,SPRING,26,45,12,9.6,0,0
-70.11000,42.00500,198091,13-May-80,SPRING,26,46,14,14.2,0,0
-70.20300,41.97750,198091,14-May-80,SPRING,28,47,33,10,0,0
-70.05067,42.09250,198091,14-May-80,SPRING,21,48,44,7.9,0,0
-70.01850,42.05050,198091,14-May-80,SPRING,20,49,35,8,0,0
-69.99800,41.98383,198091,14-May-80,SPRING,18,50,14,12,0,0
-69.88217,41.80383,198091,14-May-80,SPRING,20,51,36,,0,0
-70.20717,41.61417,198091,15-May-80,SPRING,15,52,7,12.1,0,0
-70.08133,41.63150,198091,15-May-80,SPRING,15,53,7,11.6,0,0
-70.01983,41.58650,198091,15-May-80,SPRING,15,54,8,9,0,0
-70.11117,41.53950,198091,15-May-80,SPRING,16,55,12,10.3,0,0
-70.18300,41.57367,198091,15-May-80,SPRING,16,56,14,10.5,0,0
-70.34950,41.58833,198091,16-May-80,SPRING,15,57,8,12.2,0,0
-70.27683,41.52050,198091,16-May-80,SPRING,16,58,15,10.7,0,0
-70.23033,41.45183,198091,16-May-80,SPRING,16,59,14,10.1,0,0
-70.17483,41.38100,198091,16-May-80,SPRING,16,60,14,11,0,0
-70.16067,41.31050,198091,16-May-80,SPRING,15,61,6,12.3,0,0
-70.06500,41.38983,198091,16-May-80,SPRING,16,62,15,10.4,0,0
-70.08567,41.45950,198091,16-May-80,SPRING,16,63,14,10.3,0,0
-70.41717,41.56200,198091,19-May-80,SPRING,15,64,8,13.1,0,0
-70.48383,41.51333,198091,19-May-80,SPRING,16,65,13,12.6,0,0
-70.49517,41.46067,198091,19-May-80,SPRING,16,66,14,12.1,0,0
-70.35583,41.42733,198091,19-May-80,SPRING,15,67,6,12.6,0,0
-70.42400,41.50600,198091,19-May-80,SPRING,16,68,12,12,0,0
-70.33067,41.50183,198091,19-May-80,SPRING,15,69,9,13,0,0
-69.99700,41.48033,198091,20-May-80,SPRING,17,70,8,8.5,0,0
-69.98700,41.39933,198091,20-May-80,SPRING,17,71,7,10,0,0
-69.98133,41.23967,198091,20-May-80,SPRING,17,72,8,11.2,0,0
-70.06717,41.22500,198091,20-May-80,SPRING,18,73,16,11,0,0
-70.17767,41.20883,198091,20-May-80,SPRING,19,74,22,10.2,0,0
-70.21433,41.25567,198091,20-May-80,SPRING,18,75,14,11,0,0
-70.26717,41.24383,198091,20-May-80,SPRING,19,76,21,10,0,0
-70.30150,41.29033,198091,20-May-80,SPRING,17,77,7,11,0,0
-70.87100,41.30883,198091,22-May-80,SPRING,14,78,32,11.1,0,0
-70.70000,41.33000,198091,22-May-80,SPRING,12,79,14,12.3,0,0
-70.65300,41.34233,198091,22-May-80,SPRING,11,80,9,12,0,0
-70.61950,41.30867,198091,22-May-80,SPRING,13,81,21,10.5,0,0
-70.53017,41.33717,198091,22-May-80,SPRING,12,82,11,11.5,0,0
-70.49767,41.29333,198091,22-May-80,SPRING,12,83,12,10,0,0
-70.39100,41.30317,198091,22-May-80,SPRING,11,84,7,11,0,0
-70.63367,41.53000,198091,23-May-80,SPRING,15,85,7,13,0,0
-70.53883,41.54083,198091,23-May-80,SPRING,15,86,9,13.2,0,0
-70.55467,41.51267,198091,23-May-80,SPRING,16,87,16,12.5,0,0
-70.73717,41.44583,198091,23-May-80,SPRING,13,88,21,13,0,0
-70.76600,41.41033,198091,23-May-80,SPRING,12,89,16,13,0,0
-70.80500,41.37267,198091,23-May-80,SPRING,13,90,23,,0,0
-70.93667,41.35933,198091,23-May-80,SPRING,14,91,33,,0,0
-70.87817,41.40600,198091,23-May-80,SPRING,13,92,23,,0,0
-70.79267,41.47817,198091,24-May-80,SPRING,12,93,13,12.1,0,0
-70.87950,41.44817,198091,24-May-80,SPRING,12,94,16,11.5,0,0
-70.90967,41.58217,198091,24-May-80,SPRING,11,95,7,,0,0
-70.80950,41.54033,198091,24-May-80,SPRING,12,96,15,,0,0
-70.73383,41.57883,198091,24-May-80,SPRING,12,97,12,,0,0
-70.73350,41.65467,198091,24-May-80,SPRING,11,98,7,14.5,0,0
-70.58267,42.05017,198092,08-Sep-80,FALL,27,1,26,9.7,0,0
-70.45500,41.99517,198092,08-Sep-80,FALL,29,2,45,8.5,0,0
-70.36400,42.05900,198092,08-Sep-80,FALL,30,3,58,9.5,0,0
-70.48183,42.08517,198092,08-Sep-80,FALL,29,4,49,9.5,0,0
-70.80167,42.31167,198092,09-Sep-80,FALL,33,5,21,10.6,0,0
-70.82367,42.34550,198092,09-Sep-80,FALL,34,6,31,9,0,0
-70.93467,42.44233,198092,09-Sep-80,FALL,31,7,6,13.2,0,0
-70.87650,42.44850,198092,09-Sep-80,FALL,33,8,26,10.2,0,0
-70.81350,42.45117,198092,09-Sep-80,FALL,35,9,42,10,0,0
-70.71217,42.51233,198092,09-Sep-80,FALL,35,10,47,9,0,0
-70.66883,42.70967,198092,10-Sep-80,FALL,34,11,32,9.4,0,0
-70.62017,42.70983,198092,10-Sep-80,FALL,35,12,38,9.9,0,0
-70.77850,42.73217,198092,10-Sep-80,FALL,31,13,6,11.4,3,0
-70.79450,42.79433,198092,10-Sep-80,FALL,32,14,16,10.5,0,0
-70.76133,42.78217,198092,10-Sep-80,FALL,33,15,26,9.5,0,0
-70.66100,42.74050,198092,10-Sep-80,FALL,35,16,41,9.9,0,0
-70.62433,42.73850,198092,10-Sep-80,FALL,36,17,61,8.7,0,0
-70.67850,42.70283,198092,11-Sep-80,FALL,33,18,23,13.3,0,0
-70.57933,42.59350,198092,11-Sep-80,FALL,35,19,50,9,0,0
-70.61117,42.56500,198092,11-Sep-80,FALL,35,20,50,8,0,0
-70.63950,42.50050,198092,11-Sep-80,FALL,36,21,68,8,0,0
-70.73633,42.47183,198092,11-Sep-80,FALL,35,22,54,8,0,0
-70.70117,42.38167,198092,11-Sep-80,FALL,35,23,54,8.9,0,0
-70.57600,42.11850,198092,12-Sep-80,FALL,27,24,26,9.4,0,0
-70.35500,41.92233,198092,12-Sep-80,FALL,28,25,36,9.5,0,0
-70.32000,41.74133,198092,12-Sep-80,FALL,25,26,8,18,0,0
-70.37833,41.75833,198092,12-Sep-80,FALL,26,27,18,11.7,0,0
-70.44550,41.77850,198092,12-Sep-80,FALL,26,28,18,11.4,0,0
-70.22917,41.80000,198092,13-Sep-80,FALL,26,29,15,17.8,0,0
-70.07100,41.80950,198092,13-Sep-80,FALL,25,30,7,19.4,0,0
-70.15633,41.90067,198092,13-Sep-80,FALL,27,31,23,9.7,0,0
-70.16733,41.95850,198092,13-Sep-80,FALL,28,32,31,8.7,0,0
-70.20717,41.98933,198092,13-Sep-80,FALL,28,33,36,8.8,0,0
-70.32700,41.89483,198092,13-Sep-80,FALL,28,34,34,9.9,0,0
-70.49217,41.81283,198092,14-Sep-80,FALL,26,35,18,10.8,0,0
-70.42650,41.82667,198092,14-Sep-80,FALL,27,36,25,9.7,0,0
-70.44017,41.85683,198092,14-Sep-80,FALL,27,37,27,9.7,0,0
-70.44317,41.87450,198092,14-Sep-80,FALL,28,38,30,9,0,0
-70.33050,42.01967,198092,18-Sep-80,FALL,29,39,51,8,0,0
-70.28150,42.08600,198092,18-Sep-80,FALL,30,40,55,8,0,0
-70.15700,42.10267,198092,18-Sep-80,FALL,20,41,34,8.8,0,0
-70.10400,42.07517,198092,18-Sep-80,FALL,18,42,14,15,0,0
-70.29883,42.02300,198092,18-Sep-80,FALL,29,43,51,8,0,0
-70.25283,41.98000,198092,18-Sep-80,FALL,29,44,39,9,0,0
-70.70150,41.67433,198092,19-Sep-80,FALL,11,45,7,19.7,0,0
-70.71683,41.59683,198092,19-Sep-80,FALL,12,46,12,20,0,0
-70.77683,41.52817,198092,19-Sep-80,FALL,12,47,14,19.7,0,0
-70.81667,41.47117,198092,19-Sep-80,FALL,12,48,13,19.1,0,0
-70.56950,41.50983,198092,20-Sep-80,FALL,16,49,16,20.3,0,0
-70.42517,41.49683,198092,20-Sep-80,FALL,16,50,17,20.1,0,0
-70.28667,41.43067,198092,20-Sep-80,FALL,16,51,13,19.9,0,0
-70.25233,41.46983,198092,20-Sep-80,FALL,15,52,10,19.9,0,0
-70.28083,41.50617,198092,20-Sep-80,FALL,16,53,14,20.1,0,0
-69.88183,41.79400,198092,21-Sep-80,FALL,20,54,30,8,0,0
-69.91400,41.79600,198092,21-Sep-80,FALL,18,55,18,9.8,0,0
-69.95433,41.88967,198092,21-Sep-80,FALL,17,56,8,10.5,0,0
-69.98067,41.97600,198092,21-Sep-80,FALL,19,57,22,12.1,0,0
-70.04833,42.08700,198092,21-Sep-80,FALL,21,58,42,12,0,0
-70.14083,42.08017,198092,21-Sep-80,FALL,17,59,7,16.5,0,0
-70.21917,42.08950,198092,21-Sep-80,FALL,21,60,40,9.2,0,0
-70.63150,41.53350,198092,23-Sep-80,FALL,15,61,5,21,0,0
-70.53683,41.54117,198092,23-Sep-80,FALL,15,62,6,21,0,0
-70.43250,41.56083,198092,23-Sep-80,FALL,15,63,8,21,0,0
-70.34433,41.56100,198092,23-Sep-80,FALL,16,64,13,20.7,0,0
-70.23283,41.59400,198092,23-Sep-80,FALL,15,65,8,20.8,0,0
-70.18950,41.58117,198092,23-Sep-80,FALL,16,66,12,20.7,0,0
-70.12717,41.58033,198092,23-Sep-80,FALL,16,67,14,20,0,0
-70.10983,41.61850,198092,23-Sep-80,FALL,15,68,9,20.5,0,0
-70.06917,41.57100,198092,24-Sep-80,FALL,15,69,8,18.1,0,0
-70.09383,41.51367,198092,24-Sep-80,FALL,15,70,8,17.5,0,0
-70.07500,41.46667,198092,24-Sep-80,FALL,16,71,15,17.4,0,0
-70.04933,41.37650,198092,24-Sep-80,FALL,16,72,15,20,0,0
-70.15950,41.35533,198092,24-Sep-80,FALL,16,73,14,19.6,0,0
-70.23833,41.35067,198092,24-Sep-80,FALL,15,74,8,19.5,0,0
-70.18433,41.44883,198092,24-Sep-80,FALL,16,75,13,19.4,0,0
-70.20600,41.54200,198092,25-Sep-80,FALL,15,76,8,19.5,0,0
-70.00033,41.48017,198092,25-Sep-80,FALL,18,77,10,13.3,0,0
-69.97483,41.40433,198092,25-Sep-80,FALL,17,78,8,16.6,0,0
-70.08517,41.23367,198092,25-Sep-80,FALL,18,79,12,18.8,0,0
-70.16467,41.23300,198092,25-Sep-80,FALL,18,80,13,18.4,0,0
-70.23533,41.22717,198092,25-Sep-80,FALL,19,81,19,15.3,0,0
-70.32183,41.28433,198092,25-Sep-80,FALL,17,82,8,18.2,0,0
-70.77217,41.35400,198092,26-Sep-80,FALL,11,83,8,17,0,0
-70.87067,41.31333,198092,26-Sep-80,FALL,14,84,33,18,0,0
-70.67600,41.33133,198092,26-Sep-80,FALL,12,85,13,18,0,0
-70.63050,41.34383,198092,26-Sep-80,FALL,11,86,9,16.9,0,0
-70.60517,41.30300,198092,26-Sep-80,FALL,13,87,20,16.6,0,0
-70.52450,41.32633,198092,26-Sep-80,FALL,12,88,14,18,0,0
-70.43417,41.38950,198092,26-Sep-80,FALL,11,89,6,19.1,0,0
-70.72517,41.45800,198092,28-Sep-80,FALL,13,90,22,18.7,0,0
-70.76567,41.41117,198092,28-Sep-80,FALL,12,91,14,17.5,0,0
-70.79100,41.38000,198092,28-Sep-80,FALL,13,92,23,17.1,0,0
-70.81333,41.30467,198092,28-Sep-80,FALL,12,93,16,17,0,0
-70.92167,41.36317,198092,28-Sep-80,FALL,14,94,31,15,0,0
-70.90200,41.39900,198092,28-Sep-80,FALL,13,95,22,17,0,0
-70.90600,41.58150,198092,29-Sep-80,FALL,11,96,8,17.8,0,0
-70.82000,41.53467,198092,29-Sep-80,FALL,12,97,15,18.4,0,0
-70.67917,42.13467,198191,06-May-81,SPRING,25,1,6,8.5,0,0
-70.70267,42.37217,198191,06-May-81,SPRING,35,2,53,5.2,0,0
-70.64867,42.40700,198191,06-May-81,SPRING,36,3,77,4.6,0,0
-70.76600,42.47967,198191,06-May-81,SPRING,35,4,44,5.2,0,0
-70.69683,42.52067,198191,06-May-81,SPRING,35,5,52,5.3,0,0
-70.60150,42.58117,198191,07-May-81,SPRING,35,6,50,4.8,0,0
-70.74167,42.54283,198191,07-May-81,SPRING,34,7,34,4.8,0,0
-70.74467,42.75967,198191,07-May-81,SPRING,33,8,24,4.9,0,0
-70.77433,42.82267,198191,07-May-81,SPRING,34,9,30,5.8,0,0
-70.79850,42.77700,198191,07-May-81,SPRING,31,10,9,8.5,0,0
-70.73633,42.70933,198191,07-May-81,SPRING,32,11,13,7.2,0,0
-70.68750,42.70033,198191,08-May-81,SPRING,33,12,24,6.3,0,0
-70.64750,42.73917,198191,08-May-81,SPRING,35,13,46,5.2,0,0
-70.59350,42.73550,198191,08-May-81,SPRING,36,14,73,4.9,0,0
-70.57117,42.69700,198191,08-May-81,SPRING,35,15,49,6.7,0,0
-70.87300,42.45117,198191,08-May-81,SPRING,33,16,25,5.5,0,0
-70.86033,42.28150,198191,08-May-81,SPRING,31,17,7,9.1,0,0
-70.80150,42.31200,198191,08-May-81,SPRING,33,18,24,4.7,0,0
-70.75117,42.23533,198191,09-May-81,SPRING,32,19,9,8,1,2.2
-70.58900,42.10417,198191,09-May-81,SPRING,27,20,23,6.6,0,0
-70.45650,42.07133,198191,09-May-81,SPRING,29,21,51,5.6,0,0
-70.38083,42.08567,198191,09-May-81,SPRING,30,22,55,5,0,0
-70.49567,42.07617,198191,09-May-81,SPRING,29,23,46,6.4,0,0
-70.53667,42.09367,198191,10-May-81,SPRING,28,24,35,6,0,0
-70.46533,42.02350,198191,10-May-81,SPRING,29,25,43,6,0,0
-70.58250,41.98850,198191,10-May-81,SPRING,26,26,16,7,0,0
-70.42217,41.96967,198191,10-May-81,SPRING,29,27,43,6,0,0
-70.29383,41.93500,198191,10-May-81,SPRING,28,28,,5.9,0,0
-70.34250,41.86933,198191,10-May-81,SPRING,28,29,31,7.9,0,0
-70.46733,41.79667,198191,11-May-81,SPRING,26,30,18,7.7,0,0
-70.48200,41.86083,198191,11-May-81,SPRING,27,31,25,7.7,0,0
-70.44417,41.88133,198191,11-May-81,SPRING,28,32,32,6.7,0,0
-70.23467,41.94850,198191,11-May-81,SPRING,28,33,33,5,0,0
-70.17233,41.91633,198191,11-May-81,SPRING,27,34,25,5.7,0,0
-70.27717,41.85067,198191,11-May-81,SPRING,27,35,26,5.4,0,0
-70.25300,41.79367,198191,11-May-81,SPRING,26,36,17,8,0,0
-70.27950,41.74800,198191,11-May-81,SPRING,25,37,8,7.2,0,0
-70.39500,41.75317,198191,12-May-81,SPRING,26,38,14,7.7,0,0
-70.11450,41.95900,198191,12-May-81,SPRING,26,39,13,10.6,0,0
-70.24967,42.00300,198191,12-May-81,SPRING,29,40,47,8.9,0,0
-70.15283,42.10867,198191,12-May-81,SPRING,21,41,39,5.5,0,0
-70.18000,42.09267,198191,12-May-81,SPRING,18,42,23,8.4,0,0
-70.25517,42.09217,198191,12-May-81,SPRING,30,43,62,6.5,0,0
-70.12800,41.99333,198191,13-May-81,SPRING,27,44,23,7.3,0,0
-70.05567,42.08917,198191,13-May-81,SPRING,21,45,44,7.5,0,0
-70.02683,42.06750,198191,13-May-81,SPRING,20,46,41,8,0,0
-70.01567,42.02183,198191,13-May-81,SPRING,19,47,22,7,0,0
-69.96450,41.92533,198191,13-May-81,SPRING,18,48,12,6.3,0,0
-69.94533,41.87333,198191,13-May-81,SPRING,17,49,8,6.5,0,0
-69.92183,41.82867,198191,13-May-81,SPRING,18,50,16,5.5,0,0
-69.88033,41.80683,198191,13-May-81,SPRING,20,51,34,4.9,0,0
-70.31950,41.51167,198191,15-May-81,SPRING,16,52,12,11.5,0,0
-70.22600,41.47883,198191,15-May-81,SPRING,16,53,15,10.5,0,0
-70.29683,41.40967,198191,15-May-81,SPRING,15,54,7,10.5,0,0
-70.29567,41.37667,198191,15-May-81,SPRING,15,55,9,9.7,0,0
-70.21767,41.32750,198191,15-May-81,SPRING,15,56,8,10.5,0,0
-70.11850,41.35667,198191,15-May-81,SPRING,16,57,15,10.5,0,0
-70.13050,41.46167,198191,15-May-81,SPRING,16,58,13,8.5,0,0
-70.34233,41.59300,198191,16-May-81,SPRING,15,59,6,13.5,0,0
-70.35650,41.53650,198191,16-May-81,SPRING,15,60,7,11.2,0,0
-70.17883,41.52500,198191,16-May-81,SPRING,16,61,9,9.2,0,0
-70.07033,41.53083,198191,16-May-81,SPRING,15,62,7,8.5,0,0
-70.03767,41.62100,198191,16-May-81,SPRING,15,63,8,5.5,0,0
-70.10517,41.59533,198191,16-May-81,SPRING,16,64,12,7.5,0,0
-70.20883,41.60933,198191,16-May-81,SPRING,15,65,7,9,0,0
-70.24383,41.55017,198191,17-May-81,SPRING,16,66,11,11.3,0,0
-69.98350,41.41200,198191,17-May-81,SPRING,17,67,8,11.8,0,0
-70.06600,41.23267,198191,17-May-81,SPRING,18,68,16,9,0,0
-70.15583,41.20533,198191,17-May-81,SPRING,19,69,23,8.8,0,0
-70.18250,41.25717,198191,17-May-81,SPRING,17,70,8,9.9,0,0
-70.27267,41.25967,198191,17-May-81,SPRING,18,71,18,9,0,0
-70.31100,41.29567,198191,17-May-81,SPRING,17,72,7,13.6,0,0
-70.89833,41.34350,198191,18-May-81,SPRING,14,73,30,6.9,0,0
-70.82200,41.31817,198191,18-May-81,SPRING,12,74,14,10.4,0,0
-70.69533,41.32583,198191,18-May-81,SPRING,12,75,15,11.3,0,0
-70.60083,41.30917,198191,18-May-81,SPRING,13,76,21,9.9,0,0
-70.52917,41.34317,198191,18-May-81,SPRING,11,77,8,11.6,0,0
-70.50950,41.30167,198191,18-May-81,SPRING,12,78,14,9.1,0,0
-70.43250,41.39250,198191,18-May-81,SPRING,11,79,6,12.5,0,0
-70.56750,41.51267,198191,19-May-81,SPRING,16,80,13,12.3,0,0
-70.55533,41.54017,198191,19-May-81,SPRING,15,81,9,13.4,0,0
-70.42817,41.56017,198191,19-May-81,SPRING,15,82,8,13,0,0
-70.36233,41.54483,198191,19-May-81,SPRING,16,83,16,10,0,0
-70.41600,41.50200,198191,19-May-81,SPRING,16,84,14,12.1,0,0
-70.46300,41.46783,198191,19-May-81,SPRING,16,85,18,11.5,0,0
-70.71583,41.46800,198191,20-May-81,SPRING,13,86,20,11.9,0,0
-70.76283,41.36900,198191,20-May-81,SPRING,12,87,12,11.4,0,0
-70.76817,41.35750,198191,20-May-81,SPRING,11,88,6,10.8,0,0
-70.80900,41.38800,198191,20-May-81,SPRING,13,89,25,9.6,0,0
-70.93117,41.36217,198191,20-May-81,SPRING,14,90,32,8,0,0
-70.90017,41.40583,198191,20-May-81,SPRING,13,91,20,10.3,0,0
-70.76033,41.49983,198191,21-May-81,SPRING,12,92,15,11.8,0,0
-70.86850,41.45700,198191,21-May-81,SPRING,12,93,15,11.1,0,0
-70.87583,41.51300,198191,21-May-81,SPRING,12,94,15,10.5,0,0
-70.90717,41.58533,198191,21-May-81,SPRING,11,95,8,13,0,0
-70.78400,41.57783,198191,21-May-81,SPRING,12,96,12,12.5,0,0
-70.73833,41.63283,198191,21-May-81,SPRING,11,97,9,14.2,0,0
-70.44750,41.75917,198192,14-Sep-81,FALL,25,1,8,17,0,0
-70.70950,41.65900,198192,14-Sep-81,FALL,11,2,8,22.5,0,0
-70.77750,41.59067,198192,14-Sep-81,FALL,12,3,11,20.5,0,0
-70.67600,41.56633,198192,14-Sep-81,FALL,12,4,15,18.5,0,0
-70.76567,41.36000,198192,15-Sep-81,FALL,11,5,6,17.2,0,0
-70.86600,41.30067,198192,15-Sep-81,FALL,14,6,32,15.1,0,0
-71.00483,41.35917,198192,15-Sep-81,FALL,14,7,29,18,0,0
-70.90967,41.39467,198192,15-Sep-81,FALL,13,8,24,17.6,0,0
-70.80167,41.40700,198192,15-Sep-81,FALL,12,9,19,16.5,0,0
-70.71433,41.45317,198192,16-Sep-81,FALL,12,10,18,20,0,0
-70.77000,41.38367,198192,16-Sep-81,FALL,13,11,22,18.5,0,0
-70.85250,41.39017,198192,16-Sep-81,FALL,13,12,27,17.5,0,0
-70.78900,41.27733,198192,18-Sep-81,FALL,12,13,15,16,0,0
-70.66100,41.34267,198192,18-Sep-81,FALL,11,14,8,18.3,0,0
-70.60167,41.31967,198192,18-Sep-81,FALL,13,15,20,13.5,0,0
-70.54083,41.33333,198192,18-Sep-81,FALL,12,16,12,18,0,0
-70.40550,41.28133,198192,18-Sep-81,FALL,11,17,9,18,0,0
-70.41750,41.37983,198192,18-Sep-81,FALL,11,18,8,19,0,0
-70.80383,41.60633,198192,19-Sep-81,FALL,11,19,8,20.1,0,0
-70.79033,41.52950,198192,19-Sep-81,FALL,12,20,16,19.3,0,0
-70.61633,41.51317,198192,19-Sep-81,FALL,16,21,12,20.6,0,0
-70.42817,41.50917,198192,19-Sep-81,FALL,16,22,15,20.5,0,0
-70.38417,41.49317,198192,19-Sep-81,FALL,15,23,8,20.5,0,0
-70.45033,41.46800,198192,19-Sep-81,FALL,16,24,18,19.8,0,0
-70.43867,41.43500,198192,21-Sep-81,FALL,15,25,6,18,0,0
-70.29400,41.30000,198192,21-Sep-81,FALL,17,26,7,17.5,0,0
-70.24467,41.25867,198192,21-Sep-81,FALL,18,27,13,18,0,0
-70.16850,41.23883,198192,21-Sep-81,FALL,18,28,16,18,0,0
-70.11533,41.21033,198192,21-Sep-81,FALL,19,29,23,18,0,0
-70.00567,41.23600,198192,21-Sep-81,FALL,17,30,7,17.5,0,0
-70.01700,41.42817,198192,21-Sep-81,FALL,18,31,12,17,0,0
-70.25617,41.53150,198192,23-Sep-81,FALL,16,32,13,19.6,0,0
-70.26233,41.43883,198192,23-Sep-81,FALL,16,33,15,18.3,0,0
-70.29717,41.35100,198192,23-Sep-81,FALL,15,34,8,18,0,0
-70.16983,41.31383,198192,23-Sep-81,FALL,15,35,7,18.5,0,0
-70.08567,41.38250,198192,23-Sep-81,FALL,16,36,12,17,0,0
-70.10033,41.48083,198192,23-Sep-81,FALL,16,37,12,15.6,0,0
-70.06917,41.54783,198192,23-Sep-81,FALL,15,38,8,15.9,0,0
-70.09517,41.58367,198192,23-Sep-81,FALL,16,39,14,18.6,0,0
